date, pm25, pm10, o3, no2, so2, co
2023/11/15, 166, 93, , 16, 2, 4
2023/11/16, 108, 70, , 12, 2, 3
2023/11/17, 71, 42, , 16, 3, 3
2023/11/18, 66, 56, , 20, 3, 6
2023/11/19, 101, 83, , 34, 6, 7
2023/11/20, 152, 91, , 34, 5, 6
2023/11/21, 168, 72, , 28, 4, 6
2023/11/22, 131, 84, , 21, 4, 5
2023/11/23, 144, 37, , 10, 2, 2
2023/11/24, 42, 42, , 17, 3, 4
2023/11/25, 71, 56, , 23, 3, 6
2023/11/26, 121, 70, , 19, 2, 7
2023/11/27, 144, 89, , 23, 3, 6
2023/11/28, 157, 88, , 21, 3, 6
2023/11/29, 146, 26, , 9, 2, 3
2023/11/30, 47, 49, , 16, 4, 3
2023/12/1, 91, 65, , 26, 4, 6
2023/12/2, 135, 73, , 32, 6, 8
2023/12/3, 153, 100, , 41, 6, 9
2023/12/4, 181, 85, , 27, 3, 11
2023/12/5, 172, 98, , 20, 4, 6
2023/12/6, 145, 111, , 22, 3, 5
2023/12/7, 131, 57, , 18, 1, 5
2023/12/8, 99, 87, , 46, 7, 9
2023/12/9, 163, 51, , 13, 1, 5
2023/12/10, 106, 16, , 8, , 3
2023/12/11, 49, 46, , 9, 1, 3
2023/12/12, 117, 57, , 18, 1, 5
2023/12/13, 131, 53, , 29, 2, 7
2023/12/14, 148, 18, , 13, 2, 6
2023/12/15, 57, 39, , 6, 2, 3
2023/12/16, 95, 17, , 7, 3, 2
2023/12/17, 39, 35, , 13, 2, 4
2023/12/18, 116, 41, , 14, 2, 4
2023/12/19, 115, 46, , 12, 1, 5
2023/12/20, 103, 41, , 10, 2, 3
2023/12/21, 85, 34, , 12, 2, 2
2023/12/22, 70, 46, , 24, 3, 4
2023/12/23, 107, 73, , 27, 5, 7
2023/12/24, 155, 82, , 33, 3, 7
2023/12/25, 162, 99, , 46, 4, 9
2023/12/26, 175, 115, , 44, 5, 11
2023/12/27, 193, 100, , 31, 3, 8
2023/12/28, 189, 91, , 25, 1, 8
2023/12/29, 180, 105, , 31, 2, 10
2023/12/30, 202, 120, , 17, 5, 9
2023/12/31, 209, 82, , 21, 2, 6
2023/7/1, 103, 30, , 11, 1, 8
2023/7/2, 101, 22, , 6, 1, 6
2023/7/3, 57, 24, , 6, 1, 6
2023/7/4, 60, 26, , 4, 1, 6
2023/7/5, 64, 32, , 5, 1, 7
2023/7/6, 81, 17, , 10, , 6
2023/7/7, 57, 23, , 4, 1, 6
2023/7/8, 59, 19, , 4, 1, 7
2023/7/9, 52, 16, , 7, 1, 5
2023/7/10, 42, 42, , 10, 2, 8
2023/7/11, 93, 40, , 9, 4, 7
2023/7/12, 96, 36, , 8, 2, 6
2023/7/13, 79, 43, , 7, 1, 7
2023/7/14, 101, 39, , 7, 3, 7
2023/7/15, 77, 45, , 11, 3, 5
2023/7/16, 91, 18, , 6, 3, 4
2023/7/17, 47, 17, , 5, 2, 3
2023/7/18, 42, 33, , 12, 3, 7
2023/7/19, 76, 24, , 9, 3, 6
2023/7/20, 69, 28, , 7, 3, 5
2023/7/21, 66, 18, , 4, 3, 5
2023/7/22, 44, 30, , 5, 2, 7
2023/7/23, 69, 36, , 7, 2, 5
2023/7/24, 72, 45, , 14, 2, 6
2023/7/25, 100, 27, , 9, 1, 4
2023/7/26, 51, 25, , 10, 1, 5
2023/7/27, 46, 25, , 10, 2, 6
2023/7/28, 48, 17, , 4, 2, 4
2023/7/29, 40, 23, , 5, 2, 3
2023/7/30, 48, 26, , 6, 1, 5
2023/7/31, 62, 25, , 8, 1, 5
2023/8/1, 63, 32, , 8, 3, 4
2023/8/2, 70, 26, , 6, , 4
2023/8/3, 56, 27, , 5, 1, 5
2023/8/4, 62, 28, , 10, 2, 5
2023/8/5, 65, 34, , 11, 3, 7
2023/8/6, 79, 24, , 4, 1, 4
2023/8/7, 64, 29, , 4, 1, 4
2023/8/8, 69, 30, , 5, 2, 4
2023/8/9, 73, 39, , 8, 3, 5
2023/8/10, 88, 53, , 11, 3, 7
2023/8/11, 115, 56, , 10, 4, 7
2023/8/12, 123, 45, , 8, 3, 7
2023/8/13, 110, 31, , 6, , 6
2023/8/14, 76, 27, , 7, , 6
2023/8/15, 64, 43, , 9, , 6
2023/8/16, 98, 39, , 11, 1, 7
2023/8/17, 101, 37, , 12, 1, 8
2023/8/18, 101, 37, , 12, 2, 6
2023/8/19, 83, 31, , 7, 1, 5
2023/8/20, 74, 33, , 6, , 6
2023/8/21, 78, 23, , 8, , 6
2023/8/22, 70, 35, , 7, 1, 5
2023/8/23, 84, 46, , 11, 1, 7
2023/8/24, 92, 46, , 13, 1, 7
2023/8/25, 95, 39, , 9, 2, 7
2023/8/26, 80, 28, , 6, 2, 5
2023/8/27, 65, 12, , 5, 2, 5
2023/8/28, 42, 23, , 5, 1, 4
2023/8/29, 62, 34, , 8, 1, 5
2023/8/30, 92, 30, , 8, 2, 5
2023/8/31, 68, 26, , 9, 1, 5
2023/9/1, 57, 39, , 9, 2, 5
2023/9/2, 84, 38, , 7, 2, 6
2023/9/3, 91, 27, , 4, 1, 5
2023/9/4, 71, 25, , 7, 1, 6
2023/9/5, 60, 29, , 6, 1, 4
2023/9/6, 69, 40, , 8, 1, 6
2023/9/7, 100, 46, , 12, 2, 7
2023/9/8, 106, 38, , 11, 3, 6
2023/9/9, 81, 41, , 13, 3, 6
2023/9/10, 97, 49, , 12, 1, 7
2023/9/11, 108, 32, , 6, 1, 5
2023/9/12, 81, 9, , 2, , 3
2023/9/13, 30, 19, , 5, , 3
2023/9/14, 50, 26, , 11, 1, 4
2023/9/15, 75, 22, , 11, 1, 4
2023/9/16, 72, 44, , 14, 2, 5
2023/9/17, 115, 54, , 16, 3, 7
2023/9/18, 131, 49, , 12, 1, 8
2023/9/19, 123, 16, , 5, 1, 4
2023/9/20, 40, 25, , 6, 2, 3
2023/9/21, 52, 25, , 14, 2, 4
2023/9/22, 68, 26, , 13, 1, 5
2023/9/23, 64, 24, , 9, 2, 5
2023/9/24, 68, 34, , 10, 3, 5
2023/9/25, 76, 28, , 12, 1, 6
2023/9/26, 78, 46, , 12, 2, 7
2023/9/27, 125, 48, , 11, 1, 7
2023/9/28, 138, 54, , 12, 2, 9
2023/9/29, 152, 21, , 6, 3, 7
2023/9/30, 66, 35, , 7, 3, 5
2023/4/1, 138, 57, , 21, 4, 7
2023/4/2, 110, 49, , 11, 2, 5
2023/4/3, 91, 27, , 7, 1, 5
2023/4/4, 94, 27, , 6, , 3
2023/4/5, 86, 50, , 15, 1, 5
2023/4/6, 138, 47, , 11, 1, 4
2023/4/7, 109, 56, , 12, 3, 4
2023/4/8, 113, 71, , 18, 3, 5
2023/4/9, 141, 63, , 12, 2, 4
2023/4/10, 118, 274, , 12, 3, 4
2023/4/11, 153, 272, , 13, 2, 3
2023/4/12, 171, 113, , 17, 3, 4
2023/4/13, 149, 106, , 22, 4, 6
2023/4/14, 160, 94, , 8, 2, 4
2023/4/15, 133, 83, , 14, 3, 7
2023/4/16, 126, 80, , 12, 2, 6
2023/4/17, 132, 66, , 13, 5, 6
2023/4/18, 122, 57, , 10, 1, 5
2023/4/19, 156, 49, , 17, 3, 7
2023/4/20, 126, 44, , 5, 1, 2
2023/4/21, 61, 66, , 7, 2, 3
2023/4/22, 71, 68, , 6, 1, 2
2023/4/23, 90, 40, , 6, 1, 2
2023/4/24, 65, 54, , 11, 2, 4
2023/4/25, 101, 55, , 11, 2, 5
2023/4/26, 117, 60, , 11, 2, 5
2023/4/27, 124, 50, , 13, 3, 5
2023/4/28, 117, 68, , 11, 1, 3
2023/4/29, 82, 84, , 15, 2, 4
2023/4/30, 98, 78, , 11, 3, 4
2023/5/1, 114, 56, , 6, 2, 3
2023/5/2, 83, 44, , 18, 2, 5
2023/5/3, 143, 35, , 10, 2, 5
2023/5/4, 99, 19, , 8, , 5
