date, pm25, pm10, o3, no2, so2, co
2023/4/24, 52, 36, , 13, 2, 4
2023/4/25, 75, 54, 73, 16, 3, 5
2023/4/26, 99, 40, , 13, 3, 4
2023/4/27, 92, 43, , 21, 3, 4
2023/4/28, 91, 65, , 13, 2, 5
2023/4/29, 106, 72, , 18, 3, 4
2023/4/30, 94, 62, , 15, 2, 4
2023/5/1, 79, 48, , 7, 2, 3
2023/5/2, 72, 30, , 5, 3, 4
2023/5/3, 72, 23, , 6, 2, 4
2023/5/4, 56, 31, , 11, 1, 3
2023/5/5, 59, 27, , 14, 2, 6
2023/5/6, 72, 21, , 9, 1, 3
2023/5/7, 59, 22, 46, 6, 1, 3
2023/5/8, 53, 47, 82, 20, 4, 4
2023/5/9, 81, 41, 63, 22, 3, 3
2023/5/10, 78, 44, 84, 28, 4, 5
2023/5/11, 96, 60, 70, 27, 3, 5
2023/5/12, 128, 63, 135, 20, 3, 6
2023/5/13, 137, 60, 88, 17, 3, 5
2023/5/14, 128, 59, 122, 19, 2, 3
2023/5/15, 121, 37, , 6, 2, 4
2023/5/16, 73, 19, 38, 5, 2, 5
2023/5/17, 45, 25, 35, 9, 2, 5
2023/5/18, 63, 23, 57, 12, 3, 5
2023/5/19, 46, 26, 46, 9, 2, 5
2023/5/20, 63, 28, 41, 7, 2, 5
2023/5/21, 70, 50, 39, 10, 3, 5
2023/5/22, 88, 90, 76, 15, 4, 5
2023/5/23, 124, 53, 46, 19, 3, 5
2023/5/24, 85, 50, 55, 13, 2, 4
2023/5/25, 81, 44, , 8, 2, 3
2023/5/26, 82, 33, , 3, 1, 2
2023/5/27, 62, 29, , 4, 2, 2
2023/5/28, 64, 20, , 6, 2, 3
2023/5/29, 61, 37, , 16, 3, 4
2023/5/30, 95, 38, 50, 16, 3, 4
2023/5/31, 93, 26, 22, 13, 2, 4
2023/6/1, 58, 38, 118, 12, 3, 6
2023/6/2, 94, 57, 77, 22, 5, 6
2023/6/3, 119, 41, 60, 5, 2, 3
2023/6/4, 57, 45, 60, 6, 2, 5
2023/6/5, 93, 32, 39, 10, 2, 6
2023/6/6, 83, 33, 45, 11, 1, 4
2023/6/7, 78, 19, 34, 15, 2, 6
2023/6/8, 70, 28, 92, 10, 2, 6
2023/6/9, 79, 36, 87, 9, 3, 6
2023/6/10, 84, 47, 106, 12, 3, 6
2023/6/11, 103, 36, 79, 12, 2, 5
2023/6/12, 70, 29, 44, 12, 3, 4
2023/6/13, 67, 30, 29, 11, 3, 5
2023/6/14, 79, 49, 108, 12, 3, 6
2023/6/15, 113, 44, 65, 19, 2, 6
2023/6/16, 112, 20, 43, 12, 3, 5
2023/6/17, 49, 26, 41, 18, 1, 6
2023/6/18, 83, 23, 18, 13, 2, 5
2023/6/19, 64, 27, , 16, 2, 5
2023/6/20, 75, 34, , 12, 2, 6
2023/6/21, 85, 56, , 13, 2, 7
2023/6/22, 110, 23, , 7, 2, 5
2023/6/23, 46, 18, , 10, 1, 4
2023/6/24, 52, 22, , 6, 1, 4
2023/6/25, 68, 23, , 6, 1, 3
2023/6/26, 55, 27, 34, 7, 2, 4
2023/6/27, 61, 25, 35, 4, 2, 3
2023/6/28, 60, 35, 50, 5, 2, 4
2023/6/29, 83, 32, 52, 10, 2, 5
2023/6/30, 64, 35, 78, 9, 2, 5
2023/1/2, 148, 34, 34, 18, 4, 4
2023/1/3, 74, 54, , 27, 4, 5
2023/1/4, 112, 63, , 35, 5, 6
2023/1/5, 123, 81, , 31, 4, 7
2023/1/6, 161, 83, 47, 29, 5, 7
2023/1/7, 154, 67, 50, 21, 4, 6
2023/1/8, 108, 69, 48, 27, 4, 7
2023/1/9, 126, 47, 32, 11, 3, 2
2023/1/10, 72, 51, 34, 23, 4, 5
2023/1/11, 77, 33, 25, 18, 3, 4
2023/1/12, 74, 29, 30, 23, 4, 6
2023/1/13, 72, 14, , 14, 2, 5
2023/1/14, 40, 20, 22, 6, 2, 5
2023/1/15, 46, 46, 33, 7, 3, 6
2023/1/16, 99, 60, 34, 10, 4, 8
2023/1/17, 135, 61, 41, 8, 4, 5
2023/1/18, 133, 65, 42, 14, 4, 6
2023/1/19, 133, 84, 45, 11, 4, 6
2023/1/20, 143, 72, 35, 7, 3, 3
2023/1/21, 84, 50, 26, 5, 2, 4
2023/1/22, 112, 24, 39, 4, 2, 6
2023/1/23, 66, 47, 31, 2, 2, 5
2023/1/24, 96, 43, 32, 4, 3, 5
2023/1/25, 94, 41, 32, 6, 3, 3
2023/1/26, 98, 60, 34, 5, 4, 4
2023/1/27, 111, 57, 41, 8, 4, 4
2023/1/28, 100, 55, 41, 11, 3, 6
2023/1/29, 113, 56, 51, 14, 3, 5
2023/1/30, 120, 50, 44, 18, 5, 5
2023/1/31, 102, 61, 44, 23, 4, 5
2023/2/1, 128, 41, 31, 5, 3, 3
2023/2/2, 47, 44, 27, 11, 3, 4
2023/2/3, 64, 47, 26, 21, 4, 5
2023/2/4, 80, 56, 22, 25, 3, 7
2023/2/5, 132, 37, 28, 19, 2, 8
2023/2/6, 95, 20, 44, 10, 2, 4
2023/2/7, 54, 55, 37, 15, 4, 6
2023/2/8, 115, 37, 22, 29, 3, 6
2023/2/9, 88, 25, 28, 13, 2, 7
2023/2/10, 71, 31, 20, 28, 3, 7
2023/2/11, 85, 26, 29, 19, 2, 6
2023/2/12, 69, 25, 34, 12, 2, 7
2023/2/13, 62, 37, 31, 9, 2, 5
2023/2/14, 74, 42, 37, 11, 3, 6
2023/2/15, 73, 47, 36, 18, 3, 6
2023/2/16, 89, 48, 38, 20, 3, 3
2023/2/17, 86, 58, 40, 29, 4, 5
2023/2/18, 128, 89, 35, 22, 4, 8
2023/2/19, 161, 51, 45, 12, 4, 5
2023/2/20, 77, 56, 37, 9, 3, 4
2023/2/21, 64, 36, 32, 13, 4, 3
2023/2/22, 65, 32, 26, 13, 4, 2
2023/2/23, 64, 37, 26, 15, 2, 5
2023/2/24, 86, 54, 32, 14, 3, 6
2023/2/25, 103, 30, 40, 10, 3, 4
2023/2/26, 55, 45, 40, 20, 4, 6
2023/2/27, 93, 35, 39, 13, 2, 4
